,Unnamed: 0,Winner,Reach (inches) Differential,Height (inches) Differential,Significant Strikes Landed per Minute Differential,Significant Striking Accuracy Differential,Significant Strikes Absorbed per Minute Differential,Significant Strike Defence (the percentage of opponents strikes that did not land) Differential,Average Takedowns Landed per 15 minutes Differential,Takedown Accuracy Differential,Takedown Defense (the percentage of opponents TD attempts that did not land) Differential,Average Submissions Attempted per 15 minutes
137,137,1,4.0,1.0,1.5300000000000002,0.11000000000000004,-2.38,-0.04999999999999999,0.10999999999999988,0.2,0.15000000000000002,0.0
138,138,0,3.0,1.0,0.8699999999999997,-0.06,0.34999999999999964,0.06000000000000005,-3.4999999999999996,-0.06999999999999995,-0.22999999999999998,0.19999999999999996
139,139,0,1.0,0.0,1.4499999999999997,0.030000000000000027,-0.6600000000000001,-0.12000000000000005,-3.3499999999999996,0.0,-0.07999999999999996,0.0
140,140,0,-2.0,0.0,-0.34999999999999964,-0.09999999999999998,0.8700000000000001,-0.020000000000000018,-1.4099999999999997,-0.13,0.85,-0.9000000000000001
141,141,1,1.0,-2.0,2.96,0.14,-3.88,0.12999999999999995,5.15,0.52,0.0,2.1
142,142,0,3.0,0.0,0.8400000000000003,-0.18000000000000005,1.2999999999999998,-0.15999999999999998,-1.13,-0.66,-0.59,-0.8
143,143,0,1.0,-2.0,-1.8900000000000006,-0.14999999999999997,-1.9399999999999995,0.0,0.10000000000000009,-0.22000000000000003,-0.30999999999999994,0.30000000000000004
144,144,1,9.0,1.0,-0.8200000000000003,0.11000000000000004,-3.8100000000000005,0.22000000000000003,1.37,0.17000000000000004,-0.27,4.8
145,145,1,-2.0,0.0,1.7,0.07,0.77,0.11000000000000004,1.8900000000000001,0.18000000000000005,0.040000000000000036,1.2999999999999998
146,146,0,1.0,4.0,-1.29,-0.09999999999999998,1.29,-0.10000000000000003,-9.63,-0.66,0.33,0.0
147,147,0,2.0,-2.0,0.8800000000000003,-0.09999999999999998,2.05,-0.05999999999999994,-1.1400000000000001,-0.13999999999999996,-0.14,-0.5
148,148,0,3.0,2.0,1.2800000000000002,0.13,-0.3600000000000003,0.040000000000000036,-1.9800000000000002,-0.04999999999999999,-0.07000000000000006,0.0
149,149,0,1.0,0.0,-6.01,-0.30000000000000004,6.01,-0.31,-2.2,-0.33,-0.33999999999999997,2.2
150,150,0,-6.0,0.0,-2.9199999999999995,-0.040000000000000036,2.9199999999999995,-0.039999999999999925,0.0,0.0,0.0,0.0
151,151,0,1.0,3.0,-1.9899999999999998,-0.019999999999999962,-0.94,-0.010000000000000009,0.9600000000000002,-0.02999999999999997,-0.39,0.2
152,152,0,-2.0,2.0,0.6699999999999999,0.04999999999999999,0.44999999999999973,-0.07,0.0,0.030000000000000027,0.23000000000000004,-1.0
153,153,0,-2.0,0.0,0.52,0.08999999999999997,0.6600000000000001,-0.050000000000000044,-2.0500000000000003,-0.13999999999999996,0.25,-0.3
154,154,1,3.0,4.0,3.1899999999999995,0.25999999999999995,-2.05,0.0,3.58,0.22000000000000003,-0.06,2.5
155,155,1,-4.0,-1.0,-0.16999999999999993,0.12000000000000005,0.6799999999999997,-0.009999999999999898,0.0,0.0,-0.19000000000000006,0.0
156,156,1,3.0,6.0,0.6099999999999994,0.07,-2.22,0.20999999999999996,0.0,0.0,0.32000000000000006,0.0
157,157,1,2.0,1.0,2.5899999999999994,0.08000000000000002,-3.1799999999999997,0.22999999999999998,-0.41000000000000014,0.22999999999999998,0.29000000000000004,2.3
158,158,1,-4.0,-3.0,2.1799999999999997,0.010000000000000009,1.6399999999999997,-0.020000000000000018,2.99,0.38,-0.25,0.8
159,159,1,1.0,-4.0,0.1899999999999995,-0.08999999999999997,-0.9999999999999996,0.12,-0.5499999999999999,0.07,0.28,-0.5
160,160,0,-5.0,-2.0,-1.8000000000000003,0.020000000000000018,-1.4999999999999996,0.06999999999999995,4.52,0.009999999999999953,0.12,-0.19999999999999998
161,161,0,-3.0,0.0,0.020000000000000018,-0.02999999999999997,2.4399999999999995,-0.07,0.0,0.0,-0.18000000000000005,0.0
162,162,0,-7.0,-1.0,0.07000000000000028,-0.14999999999999997,-0.6499999999999995,0.08000000000000007,0.75,-0.5900000000000001,-0.31000000000000005,0.0
163,163,0,-3.0,-3.0,1.4999999999999998,-0.030000000000000027,-0.3200000000000003,0.09000000000000002,-4.52,-0.75,0.77,-0.8
164,164,0,1.0,1.0,0.38000000000000034,0.08000000000000002,-0.81,0.039999999999999925,-2.77,-0.61,-0.06999999999999995,-0.5
165,165,1,2.0,0.0,3.6099999999999994,0.010000000000000009,1.5,-0.040000000000000036,-0.17000000000000015,-0.06,-0.10000000000000009,-0.5
166,166,1,-5.0,-2.0,2.9699999999999998,0.24,-2.25,0.2,-0.8199999999999998,0.3499999999999999,0.09999999999999998,-1.8
167,167,1,0.0,4.0,2.2199999999999998,0.03999999999999998,-1.75,-0.010000000000000009,-1.5,-0.28,0.66,0.7
168,168,1,1.0,0.0,0.7000000000000002,0.040000000000000036,1.5200000000000005,0.0,-0.3,0.16999999999999998,0.040000000000000036,-0.4
169,169,0,3.0,1.0,1.56,-0.040000000000000036,-0.13000000000000012,-0.17999999999999994,3.91,0.6699999999999999,-0.36,-1.8
170,170,0,0.0,0.0,0.06000000000000005,0.0,-0.4600000000000004,0.050000000000000044,-3.21,-0.32,0.07000000000000006,-0.6
171,171,0,2.0,4.0,-1.79,-0.14999999999999997,0.22999999999999998,-0.010000000000000009,-0.79,-0.07,-0.35,0.8999999999999999
172,172,1,4.0,1.0,2.32,-0.08999999999999997,0.1499999999999999,-0.020000000000000018,0.0,0.0,0.4,0.0
173,173,1,-3.0,3.0,1.6999999999999997,0.24,-2.8799999999999994,0.19,-1.44,0.06999999999999998,-0.29000000000000004,0.1
174,174,1,0.0,-2.0,0.8900000000000001,0.12999999999999995,-0.9399999999999995,0.09000000000000002,0.05999999999999994,-0.06999999999999995,0.08999999999999997,0.1
175,175,1,2.0,0.0,-0.9000000000000001,0.050000000000000044,-0.08000000000000007,-0.040000000000000036,-0.9400000000000002,-0.68,-0.24,0.6
176,176,1,1.0,-2.0,1.6100000000000003,0.07000000000000006,0.8200000000000003,-0.020000000000000018,0.79,0.13,0.030000000000000027,-0.1
177,177,1,0.0,1.0,0.6799999999999997,0.050000000000000044,0.81,-0.06000000000000005,-4.2,-0.48,-0.31000000000000005,-0.2
178,178,1,-1.0,-1.0,-0.4500000000000002,0.04999999999999999,-1.58,0.040000000000000036,2.34,0.35,0.25999999999999995,1.2
179,179,1,7.0,5.0,2.8099999999999996,0.19999999999999996,-2.27,0.16000000000000003,-1.5,0.87,0.35,0.0
180,180,0,1.0,3.0,0.5599999999999996,-0.19,2.0999999999999996,-0.06999999999999995,-2.79,-0.18,-0.37,-0.10000000000000003
181,181,1,-1.0,2.0,1.7400000000000002,0.15000000000000002,-0.1200000000000001,-0.15999999999999998,-1.08,-0.43,0.22999999999999998,0.0
182,182,0,2.0,3.0,1.3599999999999994,-0.050000000000000044,1.8200000000000003,0.010000000000000009,-1.11,0.04999999999999999,0.12,-0.5999999999999999
183,183,0,1.0,-2.0,3.1,0.06,2.71,0.010000000000000009,-2.9099999999999997,-0.13,0.050000000000000044,-0.20000000000000007
184,184,1,2.0,2.0,-0.73,-0.08999999999999997,0.43000000000000016,-0.12,-2.0700000000000003,-0.30999999999999994,-0.51,0.19999999999999996
185,185,1,5.0,5.0,0.39999999999999947,0.050000000000000044,-1.94,0.030000000000000027,-1.23,-0.23,-0.34,1.2
186,186,1,-5.0,-2.0,0.9499999999999997,0.020000000000000018,-0.8000000000000003,0.12,-0.010000000000000009,-0.18000000000000002,0.06999999999999995,-0.2
187,187,0,0.0,0.0,-0.6600000000000001,-0.14999999999999997,4.1,-0.28,0.0,0.0,-0.2,0.8
188,188,1,-3.0,-2.0,-1.0799999999999996,0.06,-0.06999999999999984,-0.020000000000000018,0.38,-0.08000000000000002,0.42000000000000004,0.3
189,189,1,-1.0,1.0,1.6800000000000002,0.04999999999999999,1.9500000000000002,0.019999999999999907,0.77,0.2,0.040000000000000036,0.0
190,190,0,3.0,0.0,-0.8799999999999999,0.019999999999999962,-0.69,-0.07000000000000006,1.7799999999999998,0.06,-0.09999999999999998,0.0
191,191,1,3.0,2.0,-4.13,-0.07,-3.01,0.0,0.5,0.23,0.25999999999999995,0.0
192,192,1,2.0,1.0,-1.46,0.07,-3.2000000000000006,0.19999999999999996,0.3500000000000001,-0.07,-0.31999999999999995,0.3
193,193,0,2.0,3.0,-1.7099999999999995,0.10000000000000003,-1.1099999999999999,-0.039999999999999925,-1.0299999999999998,-0.030000000000000027,-0.24,0.2
194,194,1,-2.0,1.0,4.53,0.17000000000000004,0.9800000000000002,0.07000000000000006,-2.4200000000000004,0.47,0.69,1.6
195,195,0,-2.0,0.0,1.4899999999999993,0.0,-0.020000000000000018,0.21999999999999997,0.31999999999999995,0.14,0.21999999999999997,-1.8
196,196,0,4.0,-1.0,-0.8099999999999996,0.05999999999999994,-1.1200000000000006,-0.020000000000000018,-2.43,-0.26999999999999996,-0.36,-0.4
197,197,1,-4.0,-4.0,-0.46999999999999975,-0.010000000000000009,-0.6200000000000001,0.0,0.7200000000000001,0.13999999999999996,0.050000000000000044,0.09999999999999998
198,198,1,0.0,-1.0,2.9,0.020000000000000018,0.7400000000000002,0.11000000000000004,0.14000000000000012,0.24,0.17999999999999994,-1.0
199,199,0,-3.0,-2.0,2.4499999999999997,-0.12,1.2299999999999995,0.12,-0.08999999999999986,-0.36,-0.19999999999999996,0.5
200,200,1,2.0,1.0,-1.8399999999999999,0.0,-1.46,0.06999999999999995,-1.67,-0.15000000000000002,-0.45999999999999996,1.1
201,201,1,2.0,2.0,-2.83,-0.08000000000000002,-2.7099999999999995,-0.020000000000000018,4.75,0.07999999999999996,-0.48,0.4
202,202,1,1.0,1.0,0.7599999999999998,-0.020000000000000018,-0.8700000000000001,0.06999999999999995,-1.3699999999999997,0.14,0.010000000000000009,-2.4
203,203,1,4.0,0.0,-2.3600000000000003,-0.12000000000000005,0.8700000000000001,-0.050000000000000044,0.23,0.46,0.17999999999999994,0.2
204,204,1,8.0,4.0,-3.6099999999999994,-0.27,-1.5999999999999996,-0.06000000000000005,1.94,1.0,0.33,3.9
205,205,1,1.0,0.0,-0.10999999999999943,0.020000000000000018,0.4700000000000002,0.039999999999999925,1.06,0.07999999999999996,0.14,-0.10000000000000003
206,206,1,3.0,2.0,-0.5999999999999996,-0.040000000000000036,-1.1999999999999997,-0.10000000000000003,-1.0,-0.4,-0.5800000000000001,0.0
207,207,0,1.0,1.0,1.04,0.16000000000000003,1.1400000000000001,-0.12999999999999995,-1.3900000000000001,0.29,-0.12,-0.8999999999999999
208,208,1,1.0,0.0,1.5300000000000002,0.17000000000000004,-0.7800000000000002,-0.009999999999999953,0.30999999999999994,-0.14,0.18000000000000005,0.6
209,209,1,-3.0,-1.0,-1.04,-0.04999999999999999,-1.3600000000000003,0.009999999999999953,-1.9800000000000002,-0.6699999999999999,-0.33,-1.3
210,210,0,2.0,3.0,0.20000000000000018,-0.02999999999999997,1.15,-0.08999999999999997,1.7999999999999998,0.18999999999999995,0.13,0.6000000000000001
211,211,1,-3.0,-2.0,-1.21,0.050000000000000044,-0.3600000000000003,0.09000000000000008,0.3999999999999999,0.030000000000000027,-0.08000000000000007,0.5
212,212,0,3.0,1.0,-3.4699999999999998,-0.04999999999999993,0.5800000000000001,-0.10999999999999999,0.29000000000000004,0.33,-0.020000000000000018,-1.4
213,213,0,-5.0,-4.0,-0.16000000000000014,-0.030000000000000027,1.23,-0.029999999999999916,-0.5000000000000002,0.009999999999999953,-0.08000000000000007,0.0
214,214,1,-1.0,-3.0,1.7399999999999998,-0.02999999999999997,-0.03000000000000025,-0.07000000000000006,0.7000000000000002,0.16999999999999998,-0.010000000000000009,-1.9000000000000001
215,215,0,-3.0,0.0,-0.17999999999999972,-0.03999999999999998,0.2999999999999998,-0.10999999999999993,2.6100000000000003,0.26999999999999996,-0.5800000000000001,-0.8
216,216,1,2.0,-2.0,1.2099999999999995,0.13,-0.5300000000000002,0.0,-0.35999999999999993,0.06,0.06999999999999995,0.0
217,217,0,5.0,1.0,-0.9100000000000001,-0.25,0.4500000000000002,-0.06999999999999995,-1.8000000000000003,-0.24999999999999997,-0.4,-0.4
218,218,1,0.0,0.0,-0.010000000000000231,-0.04999999999999999,0.45999999999999996,0.06000000000000005,-0.6299999999999999,0.04999999999999999,-0.010000000000000009,0.10000000000000003
219,219,0,3.0,1.0,1.3600000000000003,-0.08000000000000002,1.65,-0.010000000000000009,-0.4900000000000001,0.0,-0.05999999999999994,0.0
220,220,0,1.0,1.0,-0.9800000000000004,-0.12,-0.17999999999999972,-0.05999999999999994,-0.14,-0.32999999999999996,-0.24,0.1
221,221,1,-2.0,3.0,0.1800000000000006,-0.020000000000000018,-2.3,0.08999999999999997,0.5099999999999998,0.37,-0.09999999999999998,1.7
222,222,1,3.0,6.0,2.53,0.010000000000000009,3.7499999999999996,-0.09999999999999998,0.6199999999999999,-0.06000000000000005,-0.07000000000000006,-0.30000000000000004
223,223,0,1.0,-2.0,2.0,-0.050000000000000044,1.3400000000000003,0.14000000000000007,-1.4300000000000002,-0.12,-0.17000000000000004,-0.7
224,224,0,-5.0,-4.0,4.110000000000001,0.040000000000000036,2.2,0.030000000000000027,0.76,0.4,0.13,-0.4
225,225,1,1.0,1.0,1.1,-0.03999999999999998,1.1400000000000001,-0.040000000000000036,1.5,-0.5700000000000001,0.42,0.6
226,226,1,3.0,0.0,-0.9099999999999997,0.06000000000000005,-2.6399999999999997,0.14,1.2400000000000002,0.33999999999999997,0.009999999999999898,-1.0999999999999999
227,227,1,-1.0,0.0,-0.14999999999999947,-0.030000000000000027,0.5300000000000002,0.08999999999999997,1.07,-0.26,0.35000000000000003,0.3999999999999999
228,228,0,3.0,4.0,-0.25,-0.06,-0.22999999999999998,-0.050000000000000044,-3.25,-0.31000000000000005,-0.5,-0.5999999999999999
229,229,1,1.0,1.0,1.9499999999999997,0.0,-0.7000000000000002,0.12999999999999995,-0.35,-0.08000000000000002,-0.3,0.6
230,230,1,-1.0,1.0,0.08000000000000007,0.07999999999999996,-2.15,0.16000000000000003,-0.58,0.4,0.019999999999999907,0.09999999999999998
231,231,0,-1.0,-4.0,-0.54,-0.08000000000000002,-0.6100000000000003,0.06000000000000005,0.49,-0.14,0.04999999999999993,-2.5999999999999996
232,232,0,0.0,2.0,0.040000000000000036,0.07,1.5,-0.04999999999999999,-0.8900000000000001,-0.18999999999999997,0.16999999999999998,-0.5000000000000001
233,233,0,-6.0,-5.0,0.23999999999999977,0.12999999999999995,2.21,0.08000000000000002,-1.73,-0.09000000000000002,-0.039999999999999925,1.1
234,234,1,-5.0,0.0,2.34,-0.10999999999999999,1.3699999999999999,-0.030000000000000027,0.3,0.29000000000000004,0.09999999999999998,0.5
235,235,1,1.0,1.0,-2.2600000000000002,-0.06,-2.1,-0.010000000000000009,1.24,0.15999999999999998,-0.17000000000000004,0.8
236,236,0,-4.0,-3.0,0.79,0.13,-0.25000000000000044,0.07999999999999996,-1.1099999999999999,0.07,-0.06999999999999995,0.2
237,237,0,0.0,2.0,0.05999999999999961,-0.040000000000000036,-0.16000000000000014,-0.009999999999999898,-0.47000000000000003,-0.29000000000000004,-0.33000000000000007,0.6
238,238,1,1.0,1.0,6.090000000000001,0.17000000000000004,-1.5699999999999998,0.16000000000000003,0.0,0.0,0.9,0.5
239,239,0,-1.0,-2.0,0.5299999999999998,-0.019999999999999962,1.2999999999999998,-0.08000000000000007,-1.2900000000000003,-0.06,0.27999999999999997,-0.4
240,240,0,0.0,-1.0,-1.02,-0.08000000000000002,-2.32,0.04999999999999993,0.16,0.09999999999999998,-0.24,0.0
241,241,1,1.0,-2.0,-1.62,0.14999999999999997,-2.12,-0.03999999999999998,3.85,0.29000000000000004,-0.17000000000000004,2.3
242,242,0,-1.0,-3.0,-2.88,0.0,0.9699999999999998,0.07999999999999996,3.8200000000000003,-0.15999999999999998,0.06999999999999995,0.3
243,243,1,-3.0,0.0,-2.49,-0.16999999999999998,-3.8599999999999994,0.22999999999999998,-1.02,0.04999999999999999,0.81,-1.8
244,244,0,4.0,-4.0,0.8900000000000006,-0.12999999999999995,2.04,-0.030000000000000027,-0.61,-0.66,0.030000000000000027,-0.2
245,245,1,-3.0,-4.0,-3.76,-0.07,-1.9899999999999998,-0.010000000000000009,0.5100000000000001,-0.2,0.020000000000000018,0.0
246,246,1,-6.0,-4.0,5.53,0.15000000000000002,-1.2999999999999998,0.18999999999999997,-0.84,-0.11,0.20999999999999996,-0.8
247,247,0,7.0,4.0,-1.08,0.050000000000000044,-1.0999999999999996,-0.11000000000000004,-0.04999999999999999,0.71,-0.2300000000000001,0.8
248,248,1,4.0,1.0,0.40000000000000036,-0.11000000000000004,1.6800000000000002,0.05999999999999994,-1.5,-0.10999999999999999,0.21999999999999997,0.0
249,249,0,2.0,3.0,-0.10999999999999988,-0.09000000000000002,1.6100000000000003,-0.22000000000000003,0.47,-0.2,-0.2300000000000001,-1.3
250,250,1,0.0,1.0,0.7200000000000006,0.09000000000000002,0.06000000000000005,0.010000000000000009,2.9400000000000004,0.07,0.33000000000000007,0.1
251,251,0,5.0,2.0,0.10000000000000009,0.0,1.0699999999999998,0.040000000000000036,0.020000000000000018,0.22999999999999998,0.0,0.8
252,252,1,-6.0,-1.0,0.13999999999999968,0.08000000000000002,-2.55,0.13,4.23,0.41000000000000003,0.57,-0.4
253,253,0,1.0,0.0,0.5,-0.19999999999999996,1.6199999999999997,0.13,-2.4000000000000004,-0.04999999999999999,0.39,0.0
254,254,0,-5.0,-1.0,1.2000000000000002,-0.13999999999999996,0.5100000000000002,0.11999999999999994,-0.69,0.020000000000000018,0.32,-0.8
255,255,0,2.0,0.0,0.26000000000000023,-0.08999999999999997,1.3900000000000001,-0.12,-0.47,0.21999999999999997,-0.13,0.2
256,256,0,0.0,-2.0,-1.9400000000000004,-0.02999999999999997,-0.54,0.13999999999999996,1.0,0.27,0.20999999999999996,0.0
257,257,1,1.0,2.0,-2.6499999999999995,-0.030000000000000027,0.10999999999999988,-0.050000000000000044,3.6999999999999997,-0.03999999999999998,-0.22000000000000003,0.5000000000000001
258,258,1,-6.0,-8.0,-0.11000000000000032,-0.009999999999999898,-0.6199999999999999,0.06999999999999995,4.37,-0.09999999999999998,0.12,1.0
259,259,0,-5.0,-1.0,-1.15,-0.030000000000000027,1.8999999999999995,0.020000000000000018,-1.7,-0.18,0.20999999999999996,0.0
260,260,0,-4.0,-3.0,-1.2000000000000002,0.0,1.5499999999999998,0.010000000000000009,0.87,-0.54,-0.8,3.5999999999999996
261,261,0,2.0,1.0,7.7700000000000005,0.08000000000000002,4.6,0.030000000000000027,0.43999999999999995,0.07,0.09999999999999998,-0.3
262,262,0,-4.0,-5.0,1.05,0.16999999999999998,-3.07,0.09999999999999998,0.53,0.64,0.33,-7.800000000000001
263,263,1,2.0,2.0,1.51,0.010000000000000009,-0.3500000000000001,0.07999999999999996,-0.7999999999999998,0.0,0.24,0.9000000000000001
264,264,1,-3.0,1.0,-0.7000000000000002,-0.030000000000000027,-3.2399999999999998,-0.010000000000000009,0.8899999999999999,-0.08000000000000007,-0.040000000000000036,-0.6
265,265,0,2.0,-4.0,-0.019999999999999574,-0.050000000000000044,1.1899999999999995,-0.019999999999999907,-0.46,0.10000000000000003,-0.16000000000000003,-1.2
266,266,1,1.0,1.0,0.13999999999999968,0.07000000000000006,-0.5499999999999998,-0.07999999999999996,-0.04999999999999999,0.030000000000000027,0.21999999999999997,0.3
267,267,1,-4.0,0.0,-3.08,0.06,-1.91,-0.040000000000000036,3.1299999999999994,0.14,-0.45,0.8
268,268,1,-3.0,-2.0,0.2899999999999996,0.06,-0.16999999999999993,0.06,-1.81,-0.24999999999999997,0.07,-0.6000000000000001
269,269,0,-5.0,-2.0,-0.20999999999999996,-0.13999999999999996,2.1799999999999997,0.020000000000000018,-4.08,-0.55,0.28,0.10000000000000009
270,270,0,2.0,3.0,-0.7999999999999998,-0.040000000000000036,2.04,-0.019999999999999962,-1.12,-0.3400000000000001,0.17000000000000004,2.0
271,271,0,-2.0,2.0,-1.42,-0.14,0.9199999999999995,0.0,-0.22999999999999998,-0.16000000000000003,-0.36,1.3
272,272,0,-6.0,-4.0,-1.0099999999999998,-0.039999999999999925,-1.5699999999999998,0.08000000000000007,0.14999999999999997,-0.88,0.08999999999999997,0.0
273,273,1,-9.0,-4.0,2.82,0.18,0.11000000000000032,0.10999999999999999,1.88,0.34,0.61,0.0
274,274,0,1.0,-1.0,1.81,0.09000000000000002,0.43999999999999995,0.16999999999999998,-0.15000000000000013,0.22000000000000003,-0.14,-0.20000000000000007
275,275,0,2.0,-1.0,-1.2700000000000005,-0.020000000000000018,1.2199999999999998,-0.08999999999999997,1.54,-0.15000000000000002,-0.16000000000000003,0.1
276,276,0,3.0,4.0,-1.9499999999999997,-0.010000000000000009,-0.6599999999999997,0.020000000000000018,3.6500000000000004,0.09999999999999998,0.32999999999999996,-0.5
277,277,0,-9.0,0.0,-0.2699999999999996,-0.019999999999999962,1.3000000000000003,-0.020000000000000018,1.9,0.03999999999999998,-0.010000000000000009,-0.3
278,278,0,3.0,-2.0,-1.9699999999999998,-0.03999999999999998,-0.39999999999999947,0.16999999999999998,0.33,0.12,-0.12,0.0
279,279,1,-2.0,1.0,-2.65,0.08999999999999997,-2.79,0.08999999999999997,1.95,0.17000000000000004,0.26,-0.19999999999999996
280,280,1,4.0,0.0,-0.20999999999999996,-0.15999999999999998,-2.079999999999999,0.12,0.42000000000000004,-0.10999999999999999,-0.030000000000000027,0.2
281,281,1,7.0,3.0,-0.8399999999999999,-0.010000000000000009,-1.4000000000000004,-0.07999999999999996,-0.2500000000000001,-0.04999999999999999,0.06000000000000005,0.6
282,282,1,4.0,1.0,0.25,0.019999999999999962,1.0200000000000005,-0.08999999999999997,0.7,0.03999999999999998,0.050000000000000044,0.39999999999999997
283,283,1,5.0,4.0,0.019999999999999574,0.06,-0.16999999999999993,-0.020000000000000018,0.1100000000000001,0.19,0.04999999999999993,0.09999999999999998
284,284,0,-1.0,1.0,-0.20999999999999996,0.029999999999999916,-1.8799999999999994,-0.10999999999999999,-1.2,-0.53,-0.30000000000000004,0.3
285,285,1,4.0,1.0,-1.3199999999999998,0.13,-1.41,-0.14,2.3599999999999994,0.039999999999999925,0.47,1.7000000000000002
286,286,1,2.0,1.0,1.17,-0.040000000000000036,0.27,-0.02999999999999997,1.42,-0.08000000000000002,0.36999999999999994,-0.19999999999999996
287,287,0,7.0,4.0,0.27,0.04999999999999999,1.7999999999999998,-0.05999999999999994,-0.8600000000000001,-0.04999999999999999,-0.07999999999999996,-0.3
288,288,0,2.0,3.0,-0.20999999999999996,0.10999999999999999,-0.96,0.08000000000000002,-1.06,0.08000000000000002,-0.13,1.6
289,289,1,-4.0,-3.0,-1.6400000000000006,0.05999999999999994,-1.8499999999999999,0.07999999999999996,4.130000000000001,0.12,0.050000000000000044,-0.3
290,290,0,-3.0,-2.0,-0.7399999999999998,-0.22000000000000003,0.8399999999999999,-0.05999999999999994,0.81,-0.06000000000000005,-0.22999999999999998,-1.1
291,291,0,2.0,2.0,-0.6899999999999995,-0.10000000000000003,1.9800000000000004,-0.039999999999999925,-1.33,-0.040000000000000036,0.24,-0.5
292,292,1,1.0,0.0,2.6299999999999994,-0.09999999999999998,2.76,-0.10000000000000003,-1.97,-0.29,0.25,-0.8
293,293,1,5.0,3.0,0.8900000000000001,0.16999999999999998,-2.95,0.13000000000000006,3.3,0.30000000000000004,0.37999999999999995,-0.9
294,294,1,0.0,0.0,1.0299999999999994,-0.020000000000000018,-0.75,0.08999999999999997,-0.36,-0.11,0.14,0.0
295,295,0,-2.0,-1.0,-2.04,-0.08999999999999997,-0.8999999999999995,0.0,1.04,0.010000000000000009,-0.050000000000000044,0.1
296,296,0,-3.0,-7.0,1.2600000000000007,0.010000000000000009,2.49,0.06000000000000005,0.7,0.33,0.14,-0.7
297,297,1,7.0,0.0,1.5499999999999998,0.15999999999999998,-2.8600000000000003,0.27999999999999997,1.25,-0.6,0.6699999999999999,0.8
298,298,0,-1.0,1.0,-0.8699999999999997,0.040000000000000036,1.62,-0.050000000000000044,-1.47,-0.28,-0.28,0.19999999999999996
299,299,1,6.0,3.0,-0.3900000000000001,-0.03999999999999998,-0.6000000000000001,0.050000000000000044,1.9000000000000001,0.14,0.38,-0.5
300,300,0,2.0,1.0,0.77,0.07999999999999996,-1.9000000000000004,0.12999999999999995,1.7399999999999998,-0.14000000000000007,0.52,-0.3
301,301,1,-1.0,0.0,-1.94,-0.24999999999999994,2.38,0.039999999999999925,1.3900000000000001,0.23,0.21999999999999997,-0.6
302,302,1,-4.0,0.0,-3.58,-0.11000000000000004,-2.3099999999999996,-0.15999999999999998,0.20999999999999996,-0.030000000000000013,-0.6699999999999999,0.5
303,303,1,-1.0,1.0,-1.23,0.030000000000000027,-1.8599999999999999,-0.03999999999999998,-0.45000000000000007,-0.10999999999999999,-0.07999999999999996,-0.5
304,304,1,0.0,-7.0,1.63,-0.07,-1.3999999999999995,0.07999999999999996,1.19,-0.54,0.69,0.0
305,305,0,-1.0,-4.0,-3.43,-0.020000000000000018,-0.5699999999999994,-0.010000000000000009,-0.08999999999999997,-0.42,-0.06999999999999995,0.0
306,306,1,8.0,2.0,0.33999999999999986,-0.08999999999999997,-0.6999999999999997,0.020000000000000018,-2.88,-0.45,0.14999999999999997,-0.20000000000000007
307,307,0,-5.0,-4.0,-1.37,0.02999999999999997,-1.1000000000000005,0.040000000000000036,-0.12,0.06000000000000005,-0.19999999999999996,0.29999999999999993
308,308,1,-6.0,-3.0,3.53,-0.10999999999999999,1.06,0.06,0.55,0.6,0.09999999999999998,0.2
309,309,1,5.0,2.0,-0.4300000000000006,-0.010000000000000009,-1.54,-0.19000000000000006,1.83,0.27,0.21999999999999997,2.4
310,310,0,4.0,0.0,-3.0,0.020000000000000018,-2.3200000000000003,-0.11999999999999994,2.81,-0.30000000000000004,0.24,0.7
311,311,1,1.0,0.0,-0.6400000000000006,-0.10999999999999999,1.7600000000000002,-0.040000000000000036,2.1700000000000004,0.22999999999999998,0.18000000000000005,0.0
312,312,0,-5.0,-7.0,2.130000000000001,0.020000000000000018,0.09999999999999964,0.029999999999999916,1.5699999999999998,-0.16,0.15000000000000002,-0.9
313,313,1,0.0,2.0,0.9699999999999998,0.07,-0.54,-0.040000000000000036,0.23000000000000004,0.12000000000000001,0.13,-0.7000000000000001
314,314,0,3.0,1.0,0.7599999999999998,0.010000000000000009,0.8999999999999999,0.10999999999999999,-0.27,-0.17999999999999997,0.10999999999999999,-0.3
315,315,1,-1.0,-3.0,0.040000000000000036,0.020000000000000018,-0.2999999999999998,-0.030000000000000027,1.5800000000000003,0.20999999999999996,0.08000000000000007,0.4
316,316,1,0.0,-1.0,-0.8200000000000003,-0.02999999999999997,-0.36999999999999966,0.039999999999999925,0.10999999999999999,0.18000000000000005,0.24,0.0
317,317,1,-1.0,2.0,0.38000000000000034,0.03999999999999998,2.3,0.0,-3.54,-0.43000000000000005,-0.20999999999999996,-0.20000000000000007
318,318,1,-2.0,-2.0,-0.11000000000000032,0.030000000000000027,-0.4899999999999993,0.020000000000000018,0.5,0.34,0.09999999999999998,0.8
319,319,0,1.0,2.0,-1.0899999999999999,-0.15999999999999998,0.69,-0.19,-0.040000000000000036,-0.39999999999999997,-0.39,0.8999999999999999
320,320,0,-1.0,0.0,0.5800000000000001,0.07999999999999996,-0.3900000000000001,0.12000000000000005,0.14000000000000012,-0.29000000000000004,0.020000000000000018,-0.30000000000000004
